Address,Allocation %
0x941e5957eaa0bb7c83b25002fc4bb04b35ea9fdf,0.03781383123%
0xc0dd88d32352a5377e62ad4bf5663a43f949a770,0.03776166511%
0x534bc4c72c1fee448de316cb2af8c0d55d1bd46d,0.03771546470%
0x40996469139e1bc0ce469dc6595e740bdca6e550,0.03770544299%
0x3b2d9bff1a2e9e81fc486771e5e79bc7564a2bda,0.03768943637%
0x00810def583ec026fefcb0757200eba8a6758f99,0.03767496687%
0x71e9a0834d0c1da1c19339559b40d2562123cc5b,0.03763701072%
0x6866d5862794b63c6a3d26ebaf6229563e38c55b,0.03762064473%
0x1378520d470e089b06ffb0dbf7bc33f51942e4d1,0.03757440254%
0x38c93a348db0319ba1958020d15ec13b1f194d46,0.03753765318%
0xec4d8c246beb195a4feb20e63a11221995684c24,0.03753240519%
0x988f086e075545657555068428c5861576f4351d,0.03747272484%
0xa0839bf13023082a33f5e0daa92ff3bb3aebe0ae,0.03746733635%
0x23a74372c6c3beea0d7856434140813315538663,0.03744894276%
0xb4b02e9595004d4913aed6d4967a6b98f0247687,0.03744757277%
0x71f3e0912dcb820177680e24d50733333b3020e7,0.03743244962%
0x6c7357e91c6fcc53ac5be438afcc03ea6cc9e84e,0.03743025671%
0xfa1e34c214527df5f6b91de414b66117f356c22d,0.03742667195%
0x9d6f8dc5a5033c0d51462fda8490dfab3c13ee34,0.03740908311%
0x6e7eaa393428adf0f2628ee7e2de465795f276aa,0.03740783812%
0x5944846ebb8b6fe286582ee6fa8bc51e98bd85ba,0.03739986964%
0x4c3be2abcb16c4984f8a4a9bfeb86e3b7e840bad,0.03739963435%
0x62e6a9a0804868932bc592a2ecfeb5ef6143d5d1,0.03739600705%
0x79682489385337996edd00eb56b4238b597bfae7,0.03737836909%
0xae4779f1ccbe0a43d86738be7631f6c20583a359,0.03737827164%
0xa6c0719611e571e79991cabc686049f9cbb19a94,0.03737373535%
0x35a0706b8581102d8a8459b2f35e050d5bf318e4,0.03736958524%
0xe293a27c51fd8798fe503779a7eb9200e3368a27,0.03736333176%
0x3fc90d95909780686840b8018f1f3441f542d112,0.03736009766%
0xe9363f8e5cc7d8ca3e49cc7ed3be1114e7d48122,0.03735884959%
0x1eb54c74f5f68502a5f270cb5609798cad6ac6f4,0.03734474667%
0xa1045fcbc91203d758b7bdb5792f86f8222f5fbb,0.03733778918%
0xde5f99e701408381d8dd4fc4b37e25978e3ae2b7,0.03649593153%
0x3101ad4134204f1d288298cb8455a4e84a27e61d,0.03609334877%
0x6609dfa1cb75d74f4ff39c8a5057bd111fba5b22,0.03603732122%
0x767a60f295aedd958932088f9cd6a4951d8739b6,0.03598329944%
0x72195dda0361f43ce544b750f318d04b35836933,0.03578178713%
0xefa80a25527fcdde37058aad50983f5c5f72039c,0.03569858641%
0x413d8151e727d24f0481a55a1a10e182d69c53fa,0.03567239080%
0x086baac117d563270ec8ecbd465d6efb10f9f9f4,0.03543611219%
0xa12be66dc0c7f33050692b7ccf44723454e5c1a0,0.03541135624%
0x3aa5d35c5373009d0a81a6490289df1f9f922136,0.03534645780%
0xa28560bec8660bd757c45ca3d987e84102df7b22,0.03519620107%
0x1a272bb7f757d727c1e2d5c4ed652fb5335fa6f2,0.03510411890%
0xe077c62d7f7f61320cc64611ae5a651a0bc7ac83,0.03503994743%
0x5801bacd9e4cab48c02533bc8c02e86a62f9acf8,0.03497519967%
0x409a0f7c0c9b6d349a2ff7aacb5fa077e0f922ee,0.03495656194%
0xba004fcb772468272e6f3d06a839683d18bfa9b1,0.03483318798%
0x08905d76f5a1c79b8689a96a068d4fcf99e0daf5,0.03475318796%
0x98c652b7d8fd1eec9283adfcaf43eb9f47141ed7,0.03468607031%
0x50081db97ca02ef971cfbd5773f32d5509b150f6,0.03458533155%
0x1605d2893df5a34a7cc8ca0b2345a98283d82e14,0.03457459164%
0x5abdf1bdf263963601d3cc57d14723465d9fc505,0.03457250356%
0x940f5293be23c4d06f9f561f2df79457d3782e1e,0.03451305267%
0x7379e6927ebece670cba86d31c9efb8cee11daed,0.03450945480%
0xcf3ad6c9d1839705bac02fb3701a933ecd9ab9e8,0.03448340411%
0x4f4c3a3ab3423866849b986b60eb53df2e8602e4,0.03442541807%
0xf3f78c87e63c73d9f2ff96d6d45678730c29cb84,0.03440834226%
0xd7df8a05bf7cf42ab555e89bcb70234c4d867d03,0.03437195113%
0x2212358e57b2e71b625206daedcb9a89a9c06a66,0.03435978871%
0x8b99f3458986ab8e39cfdf286184701701132aa8,0.03426708810%
0x0206171cdd913fc2df3d1b084291f424ef680d94,0.03418056445%
0x021c10600c32df0b289014021eba6b2d3310c3c6,0.03401551347%
0x784eea286a78521325869ce9930714312d8877dc,0.03398764505%
0xc0afef712a1341ca78da145b2afad346e8c3574f,0.03394344855%
0x50744d084b66e0cf498a5f078c70da02691c8aac,0.03385953675%
0xa6cde2c2521a33935b2adf881ecbbed39df3d809,0.03383650516%
0xde0055935f5aa7e57cdffb42d1a43a9452e7be85,0.03379905822%
0x3c324ed57b79986ae1774fdca1df8b19ca847fd4,0.03378212254%
0x92ad186bf6955f9a8cfffd65ec9674b22bff5879,0.03376664509%
0x9a96297e06c5d36982433b57132d409228c391ca,0.03373821083%
0xd1d394c6fd945f996d78938661f97db150d1ab36,0.03372958214%
0x49bb41acc0652b73d256cbfbd6d03a380b66c9b4,0.03370957554%
0x6713673ddf7bc1fc4f4d1af24dcad0e6c5388a43,0.03370682558%
0x4b150b89f9bd3123ade9488836e040469d47e5a5,0.03368962558%
0x1e27c17432abff8e314b421be50c63a42d3e95e0,0.03368872541%
0xc61fe428535bc9185d680240576e06ec89005900,0.03368738149%
0xadaae0cf49b422fb24cb988d669e77f4e015608c,0.03366580780%
0xad73fdceaa9a005d492377c8c8e0d6bc7a64f021,0.03362871338%
0x4a0fca76dff5749a9d0626dd7c564d80b9d2f63c,0.03361124892%
0x6bfd7d93af32b5c9629584ddeb426ad55a488118,0.03357117331%
0x9cbbc2afb390d0af3f1e677923affb62091430a5,0.03356740498%
0xf37991efa06da6454615dcfca0dfcca1dc2ab951,0.03353451911%
0x4ff54b0422e429b36e4af292734b0c4230c6fa7e,0.03351595075%
0x1adf0ef4a5e29cd11b636d85ff90e0e85d5eca97,0.03351108050%
0xab7c6cab238cb02972843f81616130a35c30ee38,0.03350251704%
0x6779ab6f5bfc6f2f4113f19ade97408abc6dad37,0.03349976159%
0x591fa66358fa0e1b115baae722016ad2e11d636f,0.03347441165%
0x67089c5eb1dde312b5bcdaf6d7c0273a6c71bf75,0.03346598243%
0x54e6feef614946c0359d4937be5ee22ecdefa43e,0.03346303018%
0x176719d2abc3d5d6410cf06313891e1b3e97dafa,0.03346099298%
0x0cbe8ab8e5d680c4c75959231c33a036ad123995,0.03343894153%
0xa07b7e4dcaaa50b17308718ea2538fb4efaf908e,0.03343796502%
0x0c93929360ff8b46a46c2de1c8edea9541b78eb3,0.03342503533%
0xe783d9f27c9baa28b630f639f9259a8163a1ac78,0.03340509852%
0xfbc1458c5bdc9db7dd903f26a02b7cf27bed4610,0.03339822520%
0x52a7cf85ffe3f81ebbfde1b3c9f8475c0075253f,0.03339822109%
0x0e4fb07abda5b8c56649ae65a15bc8d0666f042a,0.03339495586%
0x686c9c3f0f351f52baa8513f57601d645437493d,0.03339220221%
0xb924f4ba3100987325e470f4bb281289b9abbbfc,0.03337523169%
0x77351913d09d55cc9d0d123462cd5300287f3539,0.03336829422%
0x61cdf5901347700f3fe4071badc8d901ce93d548,0.03330320435%
0x0bcad5f4414addf2b030b414d42ed3b9f3ab22a1,0.03329703008%
0xa8c3394133e63c264ae0a360c6994d527600a84c,0.03329131824%
0x3d8639c4214cb4f31142b95e24799b88b61f54dd,0.03328996157%
0x066954c8ed497e353d6aaf4f24685fd28ec42eef,0.03328400286%
0xf8e016d50e75c32de1f6aeab8395c96c4c76f9c1,0.03328390206%
0x2833c765f70f9c8014ba8952e902d5a54c9871c8,0.03328363938%
0xe43e17c2766dcb3c65e56c4f08dd4249925a0cc7,0.03328195244%
0x53ae707382d1231a4414ad1e982d775842f6a934,0.03325867913%
0x6cddbcb720f037a3b4abdd7a39ca5244eca2220e,0.03324828080%
0xb6432e4e9e24da9d406bd27ddc19b00bb38f6f58,0.03323172574%
0xc4cd42d26d759eff89317879c2dcc5fb62c34618,0.03321846978%
0xa5075e1555aaf13a489f7f57757f98b0e0ffa339,0.03321780588%
0x3452261f10d4b88be3f2d271b71678e7c5ab0d3c,0.03321614902%
0x46885051db042ed7640de655e286c37bc102d197,0.03321438259%
0xce2e4e97ded023d309258efb94a1399c51404ad8,0.03321347936%
0x12c294cc21136f7ba85b3f902a5e5851bdbb7c09,0.03320991760%
0x690edd419bd643abde527adb63c9bb8e967a266b,0.03320894356%
0xecebd57146ddfb8eceec4098f20097ba7a1e7fd2,0.03320589778%
0xc6c762ed923a0bf6d9abf44e4fca0dc7d90a945b,0.03320585919%
0xffbc12b78512db3133e14b8d1b40996168096630,0.03319725733%
0x5e500c201ff3f2c6df76c600b994e32122bf627a,0.03319577249%
0xea29ba09e1a585998273e4de660de73a8c7f417a,0.03318921308%
0x5252a3c0eba07bf5653648165abfccbe5feebce3,0.03311040219%
0xaac75aee1d3dac4e6a5435c589f36fe4f042fd1d,0.03275492900%
0xed83ab75d3c6d1629c7b6318fd127c04057b55d5,0.03249419340%
0xe3e5c5e3dce459f80abafbfdcb3d0788ad5b767c,0.03244879385%
0xf7c8a4a99ba34b4744d08999dd017b5faa4d3378,0.03231974705%
0x3e0619f4301f6b8f013fc603574bc52484296c2b,0.03222675134%
0x9902ffdc94bfd6572a4d6d813e1cc8f86f2965b5,0.03219216585%
0x4ad81a2e5e1fdb4e28d2f44b374e2d80aae9fa61,0.03203730260%
0x5e36d7f200917d3744a227338f5cffd67da183c1,0.03178080351%
0xc35e3f52213f568b1cc55754b85da5c59ca054bc,0.03174902820%
0x502b69542619449a77a981521aa930fe5af654ba,0.03160164279%
0x3eef0664ce03c330d36cc64971b1515219b9733d,0.03159218667%
0x5f3582b06b6697fd64e791ab7ace882fe66bc835,0.03158568048%
0xd22c1e726f0381f3e1d469f6693a71e37faf7792,0.03147063865%
0x871a0990b67b2c470ee35b10cda0c0b5b85e6548,0.03138782983%
0x33dfba48f77f4dff1b69532b523ebb076da3c33c,0.03127077680%
0x942fec89e62c34ecfb26694654bec567fbdf68b5,0.03100851020%
0x557034f4daee8afc980f531a1a135ba35513caeb,0.03089618837%
0x5b9550f5bc5e3b1d82297c7683a84003158465a9,0.03057001787%
0xf6cfebdcaba565eb343d78acc73f2c0e5dc2e479,0.03053898964%
0x5b9f7f6c2cbe7425b9c03fe5254ced9fae05b50c,0.03053122442%
0x029d2f948c7cd47717bf804ad7256d48cfdc6097,0.03048034526%
0xde055950ccaaf115c8d76b33e6503ee403875ccb,0.03041725657%
0x5ec8cd4881eba87279f5f243eb89ea9383e677c6,0.03035309360%
0x977efdab2de30c99b334008d0e55df3e065d0e60,0.03027054184%
0x5129c7797bf44cab95d7b25bf23b56d8f7db10a9,0.03024243898%
0xf623cbce211c638a2b639672c812dcda97ad1742,0.03023523909%
0x32c0eb576f0e118fb8a969e88a190e64ad7ebc04,0.03019765041%
0x519db92f9db437a75a6cc1733e451ae0bd39b0ac,0.03018170770%
0x0b43c11dc484a0fc856887bfc06390ab5a810b2b,0.03014056297%
0x119f8a224e41cbdd5961ec8811dda02c1ffa34ab,0.03011947573%
0x4c7b397530d4fa4b3e1809f39e9d2b0322d9b3ab,0.03009257730%
0xe8975142fa65150f38bbdec426cd978f9d679196,0.03005704364%
0x277d46fcbe71144c6489d182a8aa00da61b57b07,0.03004995909%
0x1b59e268a9b06846a2d53ec5b73afc9de448af6d,0.02998309020%
0x3ff6517c30bd615d0a3c51ef2460f1886625c900,0.02990539758%
0x002153708f11f2651215059eea30820ee4d49ff3,0.02990452727%
0xca80a9374ce92a33b3251ef074cc03e1075dd017,0.02987982138%
0x7988a7092c88c703cf2950ce8f85382fed31ce5b,0.02984014691%
0xc33643e57d22dec3c69c5bf984cd914bc8638502,0.02973553144%
0x983e82aa3e9ebdcf8cd3900469ee6a78d72afcf8,0.02972215048%
0xa2d35e418814a8b6367c66a5ac2fec8ea16332b2,0.02970510598%
0x0ebb0493f5b29482be680ff1f84425ddb641316b,0.02969550182%
0xdb288fbb1699440fa85a6317a1c439946cc0ae18,0.02968067560%
0xd3298c4ddc1e6ccc05ab4b925a3b42ba12a65e74,0.02964286613%
0xe3b21313ed1087db1a1562a9b7d3d2719172d5cf,0.02960081195%
0xb170a41f2523220a12f84f17a54bd31953d98027,0.02955540936%
0x3293451beea4440d8c3ddcb49eb478a7dc567f65,0.02954140953%
0xfcbc6805d9ab9e45df0a87454b1ea4d924bb278d,0.02951871748%
0x14ff0bc9417b6796f79768729002a793b51205b8,0.02951173576%
0xed38ff1efb8207cfdfed75fad5004077819afc3a,0.02951072471%
0xa9c89752ea34ff4f62faa93e71365af09f838f14,0.02950884937%
0x08f236c3050e73f25f7fb828e2311eacb7af8f5b,0.02950787769%
0x668f43411a15baacd3faf09bb29d0175aa806efd,0.02947726113%
0x14ab9f431b7d25fcad366ec9511dce38e229745c,0.02945781456%
0x463470955c61a54210b5ddcc20847cc325a2ff38,0.02944082389%
0x2ffd564cefb4605f71888e13337d7a87ccaeec88,0.02943885890%
0x44dd7a31111f21f92ce60d2490ea722fb603937b,0.02943156853%
0xea50b309d6dfccac4457a41547f65e42f3342c51,0.02942009910%
0xf1425b4bc3cd286807474a69523f3e36a28d2b58,0.02941947999%
0x98b89cab464ad94e651c153a145e996692bd6ba8,0.02941910905%
0x8945d67b1647c8fc227a6f6ff15a7c901a3487e7,0.02941866716%
0x0052bba0188584f0082aa7c798847f89524d6fdc,0.02941717595%
0x46104801329447354f950d2c50619c68694242ce,0.02941667728%
0x96dcb97122b9a02f96596cdac2b7da8798d36d17,0.02940202492%
0x0b90843ef1f6123955b0a329ac94e2ada54b31dc,0.02940188115%
0x2c8b4c93901b605ea49c27f031fd5760dc3e3270,0.02939274703%
0xd343f30e2712ed51f9d122a3ecdd391d6963200f,0.02939207108%
0xdd5730a33719083470e641cf0e4154dd04d5738d,0.02939206956%
0xfa2f04a162dd29813f47d7fb60fe8c04d855c1e6,0.02939081176%
0xc7fbe68b81b63f737f13820232368a9a249d8abd,0.02938801214%
0x301c1d26f7de536a6f3d58b3ef4eb4b3bdc87772,0.02938122653%
0xf874afa0b950270dc702740904d103822307f028,0.02937670347%
0x764ef0803eafd59df21541c33e4bdc01838912b1,0.02937546018%
0x511c8e2126a86deed037cfb031751b2c099d67b3,0.02935507287%
0x0b3bfe556e31f3c44e2004d79de4af01f3f362fe,0.02934627091%
0x0851dae86b9504adb9aca6bb7031e178d0236faf,0.02934322109%
0x3e21a5707f05c60c4ae95f7badd3138fff055764,0.02934217012%
0xc5e7e8edfb11025b17266bbd2b94bf212d1e2447,0.02933725460%
0xdfc93fbc4002370ecafa0395c614857670f0171e,0.02933554295%
0x55afe9e5b17b0cb6efc204fc1bcf01b24ca99653,0.02930749371%
0xcd64f879030a7a4fe081609e1a9b626bb45b09b3,0.02930050417%
0xf95632d65dcf2dd2f38fc3a4bc9d8e01e9ea0ced,0.02927589077%
0xfb8749a6282ddc00d8f90d6f21b155ac4780602e,0.02927577367%
0x0106fb08536d245f43735de3248e0e23e435a012,0.02926278042%
0xed70a6dada776e9bbd9452d5fda1166f7b44283b,0.02925447779%
0x38d56e7baaca09ce4f36734d4ddb9e290a9849b0,0.02924994397%
0x1fe90951295a2a82b038297964241da14113c68e,0.02924721243%
0x245c6b40d965623f57d403a05c71ba92f6d2d620,0.02924570629%
0x275ccc1e2a614d7e35308274f270cc0c8919dc15,0.02924188596%
0x97cd05ee9f47c6aba029c5ed4fbce8ce817586e3,0.02922004827%
0x2febadefc7197bb2f97733f336fb5c29ba9e6c14,0.02920862170%
0x131df527ca4e83013cb24da2c3d3c6810635a980,0.02920330998%
0x7a0fac960e1372c0c60170e4221ad1d239c7e3c6,0.02920251613%
0xdd9e916ee0a82f485fbb5699eb3a276a46c07f9d,0.02920118601%
0xa158b8b4cb60e46119d5204f2b76b2a24a0b4b08,0.02919938439%
0x6d1dcfd657961b9481050ebb78eea0b58208be75,0.02919878783%
0xda56f700ed7a7f1b1e9de7bdcec87752358c23f4,0.02919374853%
0x6e030f629b15acd02bc6ac676c3dfb430023d3bd,0.02918174649%
0xe6f3720b73bdef497750fc5f2a4f347a261f1292,0.02918015496%
0x6657f30181ebb874444e5046dece81d1f9cbc266,0.02917402750%
0x6a9a46d362b37840381fa272795d5b4a6190762a,0.02916987833%
0xdc10035b49dee88deef7d84e7909a0f43b4b2ba0,0.02915644821%
0x1626255e55b3c8fa14c933646534e9f8726c649a,0.02915217659%
0x8c7d7740c3e2d9d8f60c90d5c2ce6af68219a90a,0.02915143788%
0x422c57f5928f1a4d0ad06d20081428d1ed0f5e3c,0.02914806385%
0x903a5dc754397c64fdd45186684b85ebf8f84128,0.02914218167%
0x1f2533fb91029e5eb9f653b1d092e2c0a44c89f0,0.02914013373%
0xf86aced730d6fa0340cd811f7b88adc13b22f5c2,0.02913486177%
0xd317824dfb580bdad27bd86ea427747bce97c269,0.02913044852%
0xa5d84e6598895837431ecc452413997cbc1e055d,0.02912942855%
0x757febe012048f3da2d29d587cd97d1bfff1e6db,0.02912866361%
0x9db9a11bd146e8f39dc61246c357aaa10f2f2170,0.02911396763%
0x34238f6dc658d3bbca0c3ba723d3088e76209691,0.02911206405%
0xb3467880204d2a2d5dbff08ee67584cde9035253,0.02911095488%
0x59951d74c92436f971043d53db67d74d21a11d10,0.02910757137%
0xd78b56a1aaadee1d545b5fc39c7f77269ea9f7b2,0.02910669858%
0x245858127ee04fadceb3823c59df9f4f4a99867d,0.02909966564%
0xa49f33c09d3397296707280ad7d1d4df24e64ff8,0.02908391969%
0xd4cc9677869d585c16c5e3f3167fb7d4ea7e7119,0.02907792038%
0xeae326eabc4ba98c196c9a8efec46278f2818332,0.02907618841%
0x38d5edb44eae5bd2235cc12e69482d0dda306e97,0.02907609868%
0x34002ae0c7b78a51d00c60bc54e8130a95ae4c80,0.02907149657%
0x8ddc004131bf9aa59dd14289d33495552bf02b28,0.02906754821%
0xd7d9a315c0df7ee9b6004274e3a38dc5fc2d8595,0.02906677129%
0xf2a5543107264f63c4c73481ee568d49e7b537aa,0.02906197884%
0x833f65424919b1e2c3c7bb04ca017a7a9a8a0b67,0.02906078288%
0xf892e8e12a2196854e67787e77659412000f9440,0.02905986834%
0x5d455cbebd7469ff73e035ad8dd40584c61d8a26,0.02905935205%
0x11ef20cfeb033a3513d75164175a2e2d68f9c396,0.02905774488%
0xbcafe8f641772cf4b32e7fb1464edd4997cd58a0,0.02905766067%
0xe706f6b5e7f9e2320b02a77758c9a0bc3397e0e5,0.02905705060%
0x7622c441116b2ef653c913cdc894d410a731c1cc,0.02905568816%
0x72b293417c86d21493f9a7b487eac2145fc08286,0.02905449498%
0xc1407ca7571cb9335635c83efed6cf6b2c917dce,0.02905301686%
0x4121a4c0b7ed0597a90a74293ae444d5ec0e1719,0.02904272905%
0xe7780472db284b3c9847e931ae0f6c2c4fb45502,0.02904241558%
0x8a3051731666403e53e8f11378e2f85c5b2c5960,0.02904082595%
0xf6cea7f31ffd14916696c9d3ce0c3d8a4881def1,0.02904082595%
0x4f771b8c7b0460de9cdb3f1158c3f04ac0a35006,0.02904082133%
0xc94a20de4de545cdc6b079a5ea884d0b638fac4c,0.02904060363%
0xf8192ca29d93354d2714c73574f8353dc4ae7c10,0.02904004356%
0xe672a414dd6e0fcfbcc2400e51565a4543a3a73f,0.02904003475%
0xac7a677815ecd9c0ad2b13686f7ab54ff7485762,0.02904001716%
0x5d3f0f06e3a2b274b5110052c5598297cc77bf11,0.02904000821%
0xada85b59f0fe127b81b499afb6a73335def41e74,0.02879804061%
0xa2e7002e0ffc42e4228292d67c13a81fdd191870,0.02843894402%
0x3420c19bcd121e6febcc20fd502b14a71c2f857b,0.02822502338%
0x1985df46791bebb1e3ed9ec60417f38cecc1d349,0.02808479718%
0x3f86a3993c330dae0193b6081d49b32fb21090b8,0.02801837761%
0x57740dd5fed3b8ff777bbbe73e5d7510b1daf318,0.02791011811%
0x67f5d8c59c2b7046c3828c6112597b11d2002487,0.02787025630%
0x6d81fbdba7cc3afb7926f80c734965746b297668,0.02771236435%
0x67d2c5e0c19afdcba7e3aad3d10a07f82c167106,0.02770517536%
0x28c3752494367f1513b5b3e27cdfa4dce0b9905c,0.02753560402%
0x77bd5f4f5a0b2b8c5fddac85ef4eedb657dbf1d6,0.02739992353%
0xea6440d3127a9dc223a670e6df6560d92fbb846d,0.02733055686%
0x7b4f8aa94aca4bc4234bdfa3e17cf5695c90c13a,0.02732719349%
0x716722c80757fff31da3f3c392a1736b7cfa3a3e,0.02729108102%
0x33d730566fb2aeb4d93db15fcca7fd980cc53bad,0.02707558944%
0xf166d60a6e5861850fbc0f234b9d0dec7647a9ca,0.02703182468%
0x5725a458b319d73b8ec84c47de80620e7b191b0c,0.02701380103%
0xa9821681fef27ed817df77e476dddaf0adac4443,0.02693957243%
0xbf63f9c14bca176013de5c2110f11aadc99a3534,0.02688994598%
0x0cb036c18b9c382d3ff9ab1319e2964a73296108,0.02688680912%
0x8dd96d469cf996bc8640b3a61129738289b82149,0.02681678028%
0x7e5829d2181bdf3b3614d1eb29268d0d096d34b0,0.02679187298%
0x8d31e4e4c58b11342294b85174f2a3001fe8c907,0.02674353434%
0xd90c859b228a55648d4dec90c9ac7a9545b17c0d,0.02673385751%
0xdf76ed6ddce8c825e9f5a749355a2e54b9cd6302,0.02671291827%
0x38a21b96aaff4cc818cf36aeca81b5119711491b,0.02666220651%
0x0d2a7ad3f3114d225521ec9b722014e6c3dad1e7,0.02666138399%
0xb64fc4d9205c9b27b220bd8aea760eee9d8e36b5,0.02663398101%
0x2f9cd09de5ced8d93c83e09362e6ea61a6c765c4,0.02660041927%
0xab36be8fafb0423fa480ccba7531f8e60906587f,0.02642835058%
0x321dcbb52282dfb4304d12e431c095095e1d8807,0.02636608063%
0x9d18bf3273a801e6e9157a30ea7230cf83b2e553,0.02633347077%
0xc197e03d5fc9c573edc754d2d5006431d7bab003,0.02629843515%
0x72a359124243db238d512cd5a7c2b5c2344b8369,0.02624093359%
0x1e4d939a76518c7a2237f22001d779cb6501c815,0.02623493015%
0xc9e30c92f938cc34bc8241adc79d43d56fb6e243,0.02622370419%
0xce6ea1166a93eb3515c7cd04077fe56161c4f5be,0.02621708524%
0x4a3edad94b35eb520904cbdad089478e1897865b,0.02614846542%
0x5418377571f89e69d4eb1631de342b9041e62662,0.02611640240%
0x856565db827588a88780454863f98a4a323e13aa,0.02606142906%
0x141132699b1e4df0afcba1e60450138a47756e9c,0.02604055908%
0x0f448764d63c6ae1b238153834c345368ce73d02,0.02603819132%
0x812ba84be09bca407f05e4de4f0fd67e14f3ec78,0.02599471771%
0x651d86f5d7d4e0aba884fcc08e343864ca1f5628,0.02595229479%
0xc5572d0df34c80881f835274ddff1864b3e8b586,0.02595146725%
0xffc9388195f02e55b61dc302d032283ef3d73f51,0.02594880759%
0xfd8e716694e95bdc116634dbb0a34afbbb3b01a6,0.02594701732%
0xe35f06c8cbe563096385f31a3d3e2438f6206598,0.02591307142%
0x863e01a4cbf6d5e2dd1bbd5680ca83c7684393dc,0.02584599257%
0x8330a84d3c16a55302f921c36979b1067418053a,0.02578609247%
0x041c014b275fcd76466dccbc6f1ac17e351897eb,0.02578075605%
0x1b8f80fe4803b105bd363638d7408dd6ece23dc0,0.02575109068%
0x7ecb2be93d804f0723a8b3b601504e92e3098323,0.02574991994%
0xeefa78c53455138f3383a6afc004e0e5e4e3c107,0.02569199584%
0xe097c9d9af8689aa9df75401735e5ac487d6dfa5,0.02566222706%
0x812922dcea51f13b0b9f3aad164c3ad62c77f7e4,0.02561120301%
0x419cf2dc26643b9f3add210d58daa333ff933e6f,0.02556317428%
0x7ed7380023e63b1f59d546fd9b8e982f2a31ca73,0.02555934486%
0xc4231b946dc85081c48962286f1f7935c5e1e3dc,0.02555701003%
0x9a6300b55e07129592390954bbea6d785d060e6c,0.02555459288%
0x7692f5bcff7ea62d3f8d57fe89cdcd7987a55868,0.02553624901%
0x94a48a29f79f6ca2aeeccbd23fe34d4217c3f85b,0.02553439664%
0x1790096b653e35202f68dc98137f9a80da2e2d2d,0.02547770538%
0xe9e20bd38bfc5df4bdb1846e16c36e23afd0c347,0.02545723779%
0x1f8fe277920805f109a13e4012901e41a1da8c5a,0.02542704257%
0xcae70f1208d6782602ce0fa7e615fb37522f6d30,0.02538997253%
0xfe7059e0995bfbb686905b368825bb745ebe7e34,0.02536264119%
0x070222d3e185dfd96dd45e0606410d9f199877f2,0.02535562172%
0x5eb476bfd8c1a9ba7a9663543a6686193b42600c,0.02533406810%
0x817cdc78fb6d69d3c29b3745f426e6b6a81f8af4,0.02532524346%
0x0bb53de33df0f8ba40e0e06be85998f506c4c7bc,0.02532293140%
0x989c3fe74a7eb360522a57f76dcc1024dfd9574d,0.02531812682%
0xddb0fe958dc7f4bd9835a72940dbaac5511a004a,0.02531384021%
0x63e33447838b9025e5cfdb35d4acc12a38342614,0.02530640360%
0x025376e7e7f161a198fb5fc90a220a553836d11a,0.02530544194%
0x568c34df0919a6bb9b12585f9ec8ccf434916d64,0.02530375150%
0xa1e867f2009bc840061414311cc40eb771704bfd,0.02528808735%
0x4c7949e5d60c89f8350a74b513244edad4c31a25,0.02528686562%
0x9745331c63b6fb5e1e348dfd54bfde5afcde0c24,0.02528657624%
0xd05c92ebea4beeac51bc9e31534bff2894dd6bc4,0.02527148970%
0xc96ba60c6129ea5382f132591af0045bbc741a7d,0.02527123629%
0xa0ad671531b035617ac2043f71f14967c90a2010,0.02527122736%
0xf2992ff24691cebfdc26bf3a392094e3eebc6043,0.02527105814%
0xe8047108bc35e8b852727d1693680891ef77d2b2,0.02527049444%
0x3f0560e2970b29424b6f4de27afe1d3162a2c2a7,0.02526892726%
0x67dac23b044054d498ce04a03ab8473f49b9a66d,0.02526858689%
0x01f2f966041d5f73babd2492d0b3bd412a269ed2,0.02526745236%
0x532d0f10b413de791604fe40f509fc76ce18a0ae,0.02525631865%
0xcf5bd0c8ad0698734aa9e7af7b882d56d57d785a,0.02525388418%
0x0a41452190270daa9e0010200663fe2c6e2c05f1,0.02524749951%
0x0514b8a45e12ccd259a7111c9084c0c8a2400e4f,0.02524428798%
0x99afba56f36cdeeb952709871dc2c20e3342014c,0.02524380291%
0x61b443bda6c69b157c86bbc97528fd2135afc790,0.02523940806%
0xe26a8ce95b9832b979314d752fcdd6ec9cb1b67b,0.02522915440%
0x025ac4b20da30a7f00589298536e303210d680c3,0.02521601545%
0x75705e0f758ef9f95695822067bf6ac2f79d79a3,0.02521467543%
0x151e0d686f1dcb754d2e9864d762bd898866dbed,0.02521001529%
0x08c91b9d1927c23c000b47441c656ed8eb6c9867,0.02520927396%
0xf8fe5b32eeb4a59f5703c632a610e813817ed565,0.02517712553%
0x04e5d6e6a918446718498af52e68fa089fc2ce2d,0.02517347193%
0xfd8283d4a733844155a1d6b93fb3c449b39494e6,0.02516976340%
0x15d97869b7882af762970e03da63274b5692e2f9,0.02514102073%
0xa7823b235af28891d533ff39d5575f17e92fb065,0.02513761075%
0xe88d2d7e13a71ea68a438b9fedd6363be48a0373,0.02513493204%
0xf75054b507895d902c738efe059751487195d981,0.02513295434%
0xd487994d7cf8a8226251c51ce5463054973cd54c,0.02512126956%
0x6947fdba6ee593539c5979d3dc67bee0f178c5fe,0.02511580300%
0xfcdd6d25ae394746e4c74610aee215aaa4fd2e48,0.02511382024%
